0.203886889303  0.875395639408  0.508674631987  0.533610238854  0.918348982471  0.650835638804  0.492673541641  -0.1064241732
0.355365652239  0.303680528671  0.445044774747  0.161399596571  0.552945907025  0.38121672641  0.171970069064  -0.0019701882
0.960143093621  0.310864153862  0.795395072597  0.911169157308  0.0730678366874  0.00686783649944  0.0231687363357  -0.0021929378
0.486805362465  0.370097107727  0.0155891163732  0.941024752835  0.0183963252254  0.416020314658  0.89158380438  -0.0038602186
0.799060011928  0.134407533781  0.103533826316  0.754182801628  0.12778625295  0.0974657261394  0.119934894952  -0.0019491224
0.658802022897  0.763096582476  0.90890347192  0.743889671866  0.909584106914  0.946359166695  0.402432739398  -0.0019728814
0.636228405712  0.130678996741  0.433488822502  0.838918357208  0.744458447591  0.382999402935  0.337374406301  -0.0019805646
0.580568596312  0.558262661699  0.132016576141  0.821516295252  0.864645605705  0.967460349485  0.716656829995  -0.02207359
0.0491558002263  0.225778742714  0.311915025981  0.243458963528  0.76488847587  0.530270908648  0.18745599692  -0.0148367868
0.431035115229  0.350162910819  0.591114732021  0.76766846017  0.34910933808  0.0739529856085  0.834947373826  -0.0019842672
0.781042762205  0.863062916141  0.970305352767  0.630735611396  0.923582506139  0.287412476626  0.00577749083598  -0.0029737292
0.732365859286  0.0742799198817  0.282200054064  0.147695029244  0.564191590984  0.622158951925  0.850213591873  -0.0019912972
0.642293261551  0.797882144177  0.664136463803  0.856152352313  0.307149088343  0.98374444912  0.136128508115  -0.0019769748
0.865391685619  0.799074025313  0.618119346193  0.00419786991388  0.835292229712  0.147845051489  0.508858039978  -0.001962239
0.848581162154  0.26087348258  0.763944537151  0.31667298959  0.285777833702  0.962245949406  0.848233197954  -0.0019895548
0.481453216013  0.950705567896  0.480660425357  0.646457086927  0.0128628707624  0.157805693612  0.567874082066  -0.0019863172
0.238460537326  0.846760642295  0.469546965619  0.312776337656  0.35405005212  0.407971543796  0.231727805016  -0.2316297
0.232784545688  0.752106530827  0.245020650683  0.0296252916645  0.725432822412  0.464864179982  0.185100029136  -0.15891786
0.251786878171  0.469592051488  0.0560493147284  0.419961279112  0.331856551332  0.869110529025  0.48637748675  -0.0061530836
0.584911130485  0.727573078468  0.757102526204  0.403051253033  0.0326104525197  0.107483550552  0.0562861114463  -0.0019648214
0.967014223867  0.336636343112  0.637721915475  0.495183950986  0.844122652766  0.334635793358  0.245217642803  -0.0019643584
0.412126030249  0.805953300268  0.992999414993  0.739755298091  0.635101101852  0.50871791458  0.672653001251  -0.0019744282
0.684578654074  0.127279102882  0.874740689089  0.384419532806  0.696194040819  0.413376332072  0.452536177706  -0.0019808186
0.433098774007  0.0599060464442  0.836327321244  0.0393420311334  0.951546203407  0.410430524159  0.972556687048  -0.0020812458
0.0427521549403  0.88623021084  0.241906740876  0.803882069499  0.796103978325  0.537832826031  0.0718981971073  -0.062161218
0.754911567204  0.660702619324  0.686342174753  0.956807786301  0.706827465753  0.624520270769  0.77183816396  -0.0019846536
0.780670092572  0.866094932013  0.382908293357  0.730559727377  0.850248525035  0.838240762068  0.85875860095  -0.0019779688
0.00642608485366  0.471043184667  0.000356780042861  0.285397074432  0.498210304281  0.462586542271  0.911845213456  -0.0054504226
0.983551976677  0.555087743476  0.130521174125  0.414721555898  0.215927557362  0.486802477527  0.243247269017  -0.001979196
0.199998075193  0.42607860884  0.339251859036  0.687117665982  0.61073236405  0.71918083555  0.263255090176  -0.052982874
0.314613011709  0.903834323367  0.782043633172  0.177406131405  0.484538493872  0.696677858208  0.166364381307  -0.0019769482
0.881953542493  0.825756314747  0.629955767106  0.721623378775  0.754684872195  0.991149035558  0.568010806619  -0.0020013166
0.318153270432  0.949029266444  0.107408212733  0.780883555352  0.338306460826  0.293910742215  0.206776219638  -0.0105632998
0.315546366083  0.435735708882  0.335474094567  0.862810146416  0.109121199375  0.266550858529  0.316599750629  -0.0019824472
0.273360568983  0.892587631247  0.417091311908  0.412569098728  0.213260894879  0.841494568108  0.214305432971  -0.206422252
0.74556660246  0.168018804101  0.0662167250618  0.35273365423  0.715906216278  0.0538602407978  0.466983766798  -0.0019947052
0.360276530527  0.132193937444  0.391302226524  0.639196190163  0.542765087014  0.886989153742  0.258644395705  -0.001984829
0.911702609627  0.382833196684  0.81295395788  0.356760220253  0.745818300478  0.598235523378  0.370828672642  -0.0019647344
0.758605810546  0.979708958489  0.922750677017  0.94362158032  0.57446771354  0.529980190585  0.292311993893  -0.0019674876
0.0396521306686  0.490452619536  0.65673371257  0.123758151177  0.38203133049  0.823219194941  0.793784371063  -0.074658164
0.49526149529  0.887249873817  0.754926719306  0.351664228849  0.19564769693  0.590821637894  0.661652685946  -0.0019585118
0.0214092992557  0.985733066326  0.216809307813  0.877552528207  0.198373437039  0.556769204855  0.924667969695  -0.0039230924
0.129853669467  0.827486419488  0.505318707498  0.175067092569  0.787345412226  0.617264006325  0.912210805384  -0.035802996
0.679796055674  0.773782880611  0.186297402754  0.195312238722  0.916394435365  0.0387796796044  0.829152408038  -0.070985682
0.669325873307  0.74965912795  0.506400362031  0.706036455008  0.112016104029  0.231217305343  0.86846318737  -0.001960135
0.0208839570161  0.254076349592  0.707034426573  0.392896928654  0.692091373206  0.935218958802  0.842200158872  -0.0026868698
0.575142555357  0.43395936098  0.181156638276  0.450924648488  0.243755019085  0.715513819284  0.529114238409  -0.001968818
0.0951628240762  0.280017992387  0.332181930982  0.558378698899  0.385293313738  0.927049914362  0.328073197333  -0.0060417194
0.512891863315  0.326382432456  0.876839404492  0.19497718832  0.969349569745  0.663739461586  0.92229631896  -0.0019718446
0.455938520286  0.569657972826  0.298271632443  0.614708643482  0.900472707824  0.338973941079  0.895134571193  -0.0020067264
0.358175458305  0.739436396104  0.598661377257  0.00366447805468  0.00294364950855  0.643749790216  0.0310910665447  -0.11813672
0.555171033199  0.908050158944  0.34686858627  0.522766814742  0.70806813173  0.531972465303  0.436150008558  -0.020163296
